CD_UF,NM_UF,SG_UF,CD_MUNIC,NM_MUNIC,IDCQ0001,OCORRENCIA,CD_LQ,PREFIXO,NM_CQ,CD_AGLOM,NM_AGLOM,CD_TQ,NM_TQ,P_FCP,Lat_d,Long_d,
31,MINAS GERAIS,MG,3107307,Bocaiúva,4087,1,3107307040871,COMUNIDADE QUILOMBOLA,MOCAMBO,19,COMUNIDADE QUILOMBOLA MOCAMBO,,,01420.006060/2015-42,-17.5246,-43.8315,
31,MINAS GERAIS,MG,3126505,Francisco Badaró,4103,1,3126505041031,COMUNIDADE QUILOMBOLA,MOCÓ,11,COMUNIDADE QUILOMBOLA MOCÓ,,,01420.002147/2012-06,-17.0584,-42.3774,
31,MINAS GERAIS,MG,3106507,Berilo,4106,2,3106507041062,COMUNIDADE QUILOMBOLA,MOCÓ DOS PRETOS,,,,,01420.001723/2006-41,-16.9518,-42.4633,
31,MINAS GERAIS,MG,3106507,Berilo,4106,1,3106507041061,COMUNIDADE QUILOMBOLA,MOCÓ DOS PRETOS,18,COMUNIDADE QUILOMBOLA MOCÓ DOS PRETOS,,,01420.001723/2006-41,-16.9848,-42.4377,
31,MINAS GERAIS,MG,3128006,Guanhães,4114,1,3128006041141,COMUNIDADE QUILOMBOLA,MOINHO VELHO,,,,,,-18.7654,-42.9386,
31,MINAS GERAIS,MG,3166105,Senhora do Porto,4115,1,3166105041151,COMUNIDADE QUILOMBOLA,MOINHO VELHO,12,COMUNIDADE QUILOMBOLA MOINHO VELHO,,,01420.016351/2013-87,-18.8999,-43.0266,
31,MINAS GERAIS,MG,3156809,Sabinópolis,4135,1,3156809041351,COMUNIDADE QUILOMBOLA,MONSENHOR AMANTINO,,,,,,-18.6594,-43.0729,
31,MINAS GERAIS,MG,3171071,Veredinha,4144,1,3171071041441,COMUNIDADE QUILOMBOLA,MONTE ALEGRE,6,COMUNIDADE QUILOMBOLA MONTE ALEGRE,,,01420.101745/2020-69,-17.5017,-42.6212,
31,MINAS GERAIS,MG,3143302,Montes Claros,4148,1,3143302041481,COMUNIDADE QUILOMBOLA,MONTE ALTO,27,COMUNIDADE QUILOMBOLA MONTE ALTO,,,01420.008726/2017-69,-16.4788,-43.8338,
31,MINAS GERAIS,MG,3135100,Janaúba,4149,1,3135100041491,COMUNIDADE QUILOMBOLA,MONTE ALTO I,15,MONTE ALTO I,,,01420.001448/2008-28,-15.7171,-43.3237,
31,MINAS GERAIS,MG,3135209,Januária,4179,1,3135209041791,COMUNIDADE QUILOMBOLA,MORADEIRAS,48,COMUNIDADE QUILOMBOLA MORADEIRAS,,,01420.101344/2020-17,-15.4767,-44.3390,
31,MINAS GERAIS,MG,3155207,Rio Espera,4186,1,3155207041861,COMUNIDADE QUILOMBOLA,MOREIRAS,2,COMUNIDADE QUILOMBOLA MOREIRAS,,,01420.000881/2007-65,-20.8231,-43.5507,
31,MINAS GERAIS,MG,3102852,Angelândia,4187,1,3102852041871,COMUNIDADE QUILOMBOLA,MOREIRAS,1,SANTO ANTÔNIO DOS MOREIRAS,,,01420.000458/2016-56,-17.6393,-42.3221,
31,MINAS GERAIS,MG,3171600,Virgem da Lapa,4193,1,3171600041931,COMUNIDADE QUILOMBOLA,MORRINHOS,,,,,,-16.7960,-42.3370,
31,MINAS GERAIS,MG,3106507,Berilo,4195,1,3106507041951,COMUNIDADE QUILOMBOLA,MORRINHOS,19,COMUNIDADE QUILOMBOLA MORRINHOS,,,01420.015696/2013-13,-16.7745,-42.4870,
31,MINAS GERAIS,MG,3106507,Berilo,4195,2,3106507041952,COMUNIDADE QUILOMBOLA,MORRINHOS,,,,,01420.015696/2013-13,-16.7890,-42.5543,
31,MINAS GERAIS,MG,3116100,Chapada do Norte,4201,1,3116100042011,COMUNIDADE QUILOMBOLA,MORRO BRANCO,,,,,,-17.1072,-42.5934,
31,MINAS GERAIS,MG,3131703,Itabira,4207,1,3131703042071,COMUNIDADE QUILOMBOLA,MORRO DE SANTO ANTÔNIO,33,COMUNIDADE QUILOMBOLA MORRO DE SANTO ANTÔNIO,,,01420.008808/2010-37,-19.5334,-43.1713,
31,MINAS GERAIS,MG,3116159,Chapada Gaúcha,4213,1,3116159042131,COMUNIDADE QUILOMBOLA,MORRO DO FOGO,,,,,,-15.5064,-45.3978,
31,MINAS GERAIS,MG,3158003,Santa Maria de Itabira,4220,1,3158003042201,COMUNIDADE QUILOMBOLA,MORRO ESCURO,,,,,,-19.4249,-43.1240,
31,MINAS GERAIS,MG,3131703,Itabira,4222,1,3131703042221,COMUNIDADE QUILOMBOLA,MORRO LABOEAUX,,,,,01420.008298/2012-60,-19.6390,-43.2288,
31,MINAS GERAIS,MG,3135209,Januária,4227,1,3135209042271,COMUNIDADE QUILOMBOLA,MORRO VERMELHO,,,,,01420.009919/2012-22,-15.4773,-44.4459,
31,MINAS GERAIS,MG,3135209,Januária,4228,1,3135209042281,COMUNIDADE QUILOMBOLA,MORRO VERMELHO I E II,,,,,,-15.4553,-44.4453,
31,MINAS GERAIS,MG,3167103,Serro,4264,1,3167103042641,COMUNIDADE QUILOMBOLA,MUMBAÇA,,,,,,-18.5451,-43.3211,
31,MINAS GERAIS,MG,3167103,Serro,4264,2,3167103042642,COMUNIDADE QUILOMBOLA,MUMBAÇA,,,,,,-18.5186,-43.3768,
31,MINAS GERAIS,MG,3152204,Porteirinha,4266,1,3152204042661,COMUNIDADE QUILOMBOLA,MUMBUCA,,,,,,-15.8025,-43.1068,
31,MINAS GERAIS,MG,3135803,Jequitinhonha,4268,1,3135803042681,COMUNIDADE QUILOMBOLA,MUMBUCA,6,COMUNIDADE QUILOMBOLA MUMBUCA,204,MUMBUCA,01420.000657/2004-21,-16.2746,-40.9727,
31,MINAS GERAIS,MG,3135100,Janaúba,4276,1,3135100042761,COMUNIDADE QUILOMBOLA,MUNDO NOVO,,,,,,-15.7950,-43.3114,
31,MINAS GERAIS,MG,3106507,Berilo,4281,1,3106507042811,COMUNIDADE QUILOMBOLA,MUNIZ,20,COMUNIDADE QUILOMBOLA MUNIZ,,,01420.001722/2006-05,-16.9568,-42.4237,
31,MINAS GERAIS,MG,3135456,Jenipapo de Minas,4288,1,3135456042881,COMUNIDADE QUILOMBOLA,MUQUÉM,6,COMUNIDADE QUILOMBOLA MUQUÉM,,,01420.003737/2016-71,-17.2571,-42.1137,
31,MINAS GERAIS,MG,3135456,Jenipapo de Minas,4288,2,3135456042882,COMUNIDADE QUILOMBOLA,MUQUÉM,,,,,01420.003737/2016-71,-17.2600,-42.1020,
31,MINAS GERAIS,MG,3171600,Virgem da Lapa,4320,1,3171600043201,COMUNIDADE QUILOMBOLA,MUTUCA,,,,,,-16.5879,-42.3090,
31,MINAS GERAIS,MG,3160207,Santo Antônio do Itambé,4321,1,3160207043211,COMUNIDADE QUILOMBOLA,MUTUCA,7,COMUNIDADE QUILOMBOLA MUTUCA,,,,-18.4513,-43.2029,
31,MINAS GERAIS,MG,3119500,Coronel Murta,4322,1,3119500043221,COMUNIDADE QUILOMBOLA,MUTUCA,,,,,,-16.6125,-42.1787,
31,MINAS GERAIS,MG,3119500,Coronel Murta,4326,1,3119500043261,COMUNIDADE QUILOMBOLA,MUTUCA DE BAIXO,,,,,,-16.6144,-42.1857,
31,MINAS GERAIS,MG,3119500,Coronel Murta,4327,1,3119500043271,COMUNIDADE QUILOMBOLA,MUTUCA DE CIMA,,,,,01420.000459/2016-09,-16.6154,-42.1870,
31,MINAS GERAIS,MG,3144102,Muzambinho,4332,1,3144102043321,COMUNIDADE QUILOMBOLA,MUZAMBINHO,,,,,01420.000153/1999-55,-21.3638,-46.5311,
31,MINAS GERAIS,MG,3141801,Minas Novas,4335,1,3141801043351,COMUNIDADE QUILOMBOLA,NAGO,18,NAGO,,,,-17.3664,-42.3356,
31,MINAS GERAIS,MG,3169901,Ubá,4336,1,3169901043361,COMUNIDADE QUILOMBOLA,NAMASTÊ,9,COMUNIDADE QUILOMBOLA NAMASTÊ,,,01420.001622/2009-13,-21.1113,-42.9235,
31,MINAS GERAIS,MG,3109600,Cachoeira da Prata,4359,1,3109600043591,COMUNIDADE QUILOMBOLA,NICOLAU TEIXEIRA,,,,,01420.100853/2021-03,-19.5227,-44.4587,
31,MINAS GERAIS,MG,3143302,Montes Claros,4361,1,3143302043611,COMUNIDADE QUILOMBOLA,NOGUEIRAS,42,COMUNIDADE QUILOMBOLA DOS NOGUEIRA,,,01420.100136/2017-97,-16.7385,-43.8287,
31,MINAS GERAIS,MG,3171071,Veredinha,4389,1,3171071043891,COMUNIDADE QUILOMBOLA,NOSSA SENHORA DE FÁTIMA,1,NOSSA SENHORA DE FÁTIMA,,,,-17.5099,-42.6007,
31,MINAS GERAIS,MG,3106200,Belo Horizonte,4412,1,3106200044121,COMUNIDADE QUILOMBOLA,NOSSA SENHORA DO ROSÁRIO,,,,,,-19.9442,-43.9633,
31,MINAS GERAIS,MG,3169406,Três Pontas,4413,1,3169406044131,COMUNIDADE QUILOMBOLA,NOSSA SENHORA DO ROSÁRIO,1,COMUNIDADE QUILOMBOLA MARTINHO CAMPOS,,,,-21.3971,-45.6468,
31,MINAS GERAIS,MG,3154606,Ribeirão das Neves,4414,1,3154606044141,COMUNIDADE QUILOMBOLA,NOSSA SENHORA DO ROSÁRIO,,,,,,-19.7967,-44.0201,
31,MINAS GERAIS,MG,3132107,Itacarambi,4415,1,3132107044151,COMUNIDADE QUILOMBOLA,NOSSA SENHORA DO ROSÁRIO,,,,,,-15.1022,-44.0983,
31,MINAS GERAIS,MG,3157005,Salinas,4444,1,3157005044441,COMUNIDADE QUILOMBOLA,NOVA MATRONA,24,AGRUPAMENTO QUILOMBOLA NOVA MATRONA,,,01420.101665/2019-70,-15.9564,-42.2959,
31,MINAS GERAIS,MG,3117836,Cônego Marinho,4446,1,3117836044461,COMUNIDADE QUILOMBOLA,NOVA ODESSA,,,,,,-15.4236,-44.3503,
31,MINAS GERAIS,MG,3135209,Januária,4447,1,3135209044471,COMUNIDADE QUILOMBOLA,NOVA ODESSA,47,COMUNIDADE QUILOMBOLA NOVA ODESSA,,,01420.100967/2020-64,-15.3989,-44.3397,
31,MINAS GERAIS,MG,3135209,Januária,4468,1,3135209044681,COMUNIDADE QUILOMBOLA,NOVO ESPAÇO,,,,,01420.100797/2023-61,-15.4814,-44.3533,
31,MINAS GERAIS,MG,3152105,Ponte Nova,4470,1,3152105044701,COMUNIDADE QUILOMBOLA,NOVO HORIZONTE,,,,,,-20.4176,-42.8836,
31,MINAS GERAIS,MG,3157658,Santa Helena de Minas,4483,1,3157658044831,COMUNIDADE QUILOMBOLA,NUNES,,,,,,-16.9359,-40.6867,
31,MINAS GERAIS,MG,3127057,Fronteira dos Vales,4484,1,3127057044841,COMUNIDADE QUILOMBOLA,NUNES,,,,,01420.005459/2014-25,-16.9110,-40.7524,
31,MINAS GERAIS,MG,3157005,Salinas,4505,1,3157005045051,COMUNIDADE QUILOMBOLA,OLARIA,25,CANELA D`EMA,,,01420.101181/2019-21,-16.1032,-42.1573,
31,MINAS GERAIS,MG,3135209,Januária,4508,1,3135209045081,COMUNIDADE QUILOMBOLA,OLHO D´ÁGUA,,,,,01420.100977/2023-42,-15.4666,-44.3733,
31,MINAS GERAIS,MG,3102852,Angelândia,4529,1,3102852045291,COMUNIDADE QUILOMBOLA,OLHO D'ÁGUA,,,,,,-17.6608,-42.2621,
31,MINAS GERAIS,MG,3171600,Virgem da Lapa,4557,1,3171600045571,COMUNIDADE QUILOMBOLA,ONÇA,16,COMUNIDADE QUILOMBOLA ONÇA,,,01420.014890/2015-43,-16.7984,-42.3135,
31,MINAS GERAIS,MG,3135209,Januária,4558,1,3135209045581,COMUNIDADE QUILOMBOLA,ONÇA,29,COMUNIDADE QUILOMBOLA ONÇA,,,01420.004759/2012-25,-15.0101,-44.4143,
31,MINAS GERAIS,MG,3171600,Virgem da Lapa,4559,1,3171600045591,COMUNIDADE QUILOMBOLA,ONÇA DE BAIXO,,,,,,-16.8013,-42.3389,
31,MINAS GERAIS,MG,3171600,Virgem da Lapa,4560,1,3171600045601,COMUNIDADE QUILOMBOLA,ONÇA DO MEIO,,,,,,-16.8098,-42.3416,
31,MINAS GERAIS,MG,3170909,Varzelândia,4564,1,3170909045641,COMUNIDADE QUILOMBOLA,ÓRION,13,COMUNIDADE QUILOMBOLA ORION,229,BREJO DOS CRIOULOS,,-15.7564,-43.8597,
31,MINAS GERAIS,MG,3136959,Juvenília,4574,1,3136959045741,COMUNIDADE QUILOMBOLA,OURO VERDE,,,,,,-14.5051,-43.9294,
31,MINAS GERAIS,MG,3139300,Manga,4575,1,3139300045751,COMUNIDADE QUILOMBOLA,OURO VERDE,,,,,,-14.7526,-43.9442,
31,MINAS GERAIS,MG,3135209,Januária,4586,1,3135209045861,COMUNIDADE QUILOMBOLA,OVO D`EMA,,,,,01420.100480/2022-43,-15.4695,-44.3668,
31,MINAS GERAIS,MG,3119500,Coronel Murta,4593,1,3119500045931,COMUNIDADE QUILOMBOLA,PACHECO,,,,,,-16.5885,-42.3014,
31,MINAS GERAIS,MG,3171600,Virgem da Lapa,4595,1,3171600045951,COMUNIDADE QUILOMBOLA,PACHECO,17,COMUNIDADE QUILOMBOLA PACHECO,,,01420.014885/2015-31,-16.5717,-42.3002,
31,MINAS GERAIS,MG,3171600,Virgem da Lapa,4595,2,3171600045952,COMUNIDADE QUILOMBOLA,PACHECO,,,,,01420.014885/2015-31,-16.5772,-42.3013,
31,MINAS GERAIS,MG,3127339,Gameleiras,4604,1,3127339046041,COMUNIDADE QUILOMBOLA,PACUÍ,,,,,,-15.0832,-43.1171,
31,MINAS GERAIS,MG,3142908,Monte Azul,4606,1,3142908046061,COMUNIDADE QUILOMBOLA,PACUÍ,7,COMUNIDADE QUILOMBOLA PACUÍ,,,01420.008349/2013-34,-15.2125,-43.2548,
31,MINAS GERAIS,MG,3142908,Monte Azul,4606,2,3142908046062,COMUNIDADE QUILOMBOLA,PACUÍ,,,,,,-15.2463,-43.2394,
31,MINAS GERAIS,MG,3146552,Pai Pedro,4607,1,3146552046071,COMUNIDADE QUILOMBOLA,PACUÍ DOS GORUTUBANOS,,,201,GURUTUBA,,-15.1255,-43.2827,
31,MINAS GERAIS,MG,3146552,Pai Pedro,4607,2,3146552046072,COMUNIDADE QUILOMBOLA,PACUÍ DOS GORUTUBANOS,,,201,GURUTUBA,,-15.1055,-43.2947,
31,MINAS GERAIS,MG,3155702,Rio Piracicaba,4609,1,3155702046091,COMUNIDADE QUILOMBOLA,PADRE PINTO,4,COMUNIDADE QUILOMBOLA CAXAMBU,,,,-20.0006,-43.0917,
31,MINAS GERAIS,MG,3116100,Chapada do Norte,4614,1,3116100046141,COMUNIDADE QUILOMBOLA,PAIOL,,,,,,-16.9706,-42.6071,
31,MINAS GERAIS,MG,3120300,Cristália,4615,2,3120300046152,COMUNIDADE QUILOMBOLA,PAIOL,,,,,01420.000185/2008-30,-16.7199,-42.8640,
31,MINAS GERAIS,MG,3120300,Cristália,4615,1,3120300046151,COMUNIDADE QUILOMBOLA,PAIOL,4,COMUNIDADE QUILOMBOLA PAIOL,,,01420.000185/2008-30,-16.6997,-42.8026,
31,MINAS GERAIS,MG,3135100,Janaúba,4618,1,3135100046181,COMUNIDADE QUILOMBOLA,PAJEÚ,23,COMUNIDADE QUILOMBOLA PAJEÚ,,,,-15.7049,-43.3625,
31,MINAS GERAIS,MG,3170008,Ubaí,4633,1,3170008046331,COMUNIDADE QUILOMBOLA,PALMARES DO BOM JESUS,,,,,,-16.3832,-44.9068,
31,MINAS GERAIS,MG,3152105,Ponte Nova,4650,1,3152105046501,COMUNIDADE QUILOMBOLA,PALMEIRAS,,,,,,-20.4135,-42.8949,
31,MINAS GERAIS,MG,3135209,Januária,4660,1,3135209046601,COMUNIDADE QUILOMBOLA,PALMEIRINHA,,,,,,-15.4635,-44.3724,
31,MINAS GERAIS,MG,3149150,Pedras de Maria da Cruz,4661,1,3149150046611,COMUNIDADE QUILOMBOLA,PALMEIRINHA,1,COMUNIDADE QUILOMBOLA PALMEIRINHA,,,01420.004600/2011-20,-15.5816,-44.3583,
31,MINAS GERAIS,MG,3135209,Januária,4660,2,3135209046602,COMUNIDADE QUILOMBOLA,PALMEIRINHA,,,,,01420.101825/2021-03,-15.5568,-44.7140,
31,MINAS GERAIS,MG,3106507,Berilo,4662,1,3106507046621,COMUNIDADE QUILOMBOLA,PALMITAL,,,,,,-16.8494,-42.4491,
31,MINAS GERAIS,MG,3115201,Conceição da Barra de Minas,4663,1,3115201046631,COMUNIDADE QUILOMBOLA,PALMITAL,4,PALMITAL,,,,-21.2343,-44.5517,
31,MINAS GERAIS,MG,3144508,Nazareno,4664,1,3144508046641,COMUNIDADE QUILOMBOLA,PALMITAL,2,PALMITAL,,,01420.003187/2013-48,-21.2332,-44.5539,
31,MINAS GERAIS,MG,3135209,Januária,4676,1,3135209046761,COMUNIDADE QUILOMBOLA,PANDEIROS,,,,,,-15.4753,-44.3655,
31,MINAS GERAIS,MG,3108255,Bonito de Minas,4677,1,3108255046771,COMUNIDADE QUILOMBOLA,PANELAS,5,COMUNIDADE QUILOMBOLA PANELAS,,,01420.103299/2018-11,-15.2489,-44.9588,
31,MINAS GERAIS,MG,3125606,Felisburgo,4691,1,3125606046911,COMUNIDADE QUILOMBOLA,PARAGUAI,1,COMUNIDADE QUILOMBOLA PARAGUAI,,,01420.003227/2006-22,-16.5412,-40.7945,
31,MINAS GERAIS,MG,3139300,Manga,4714,1,3139300047141,COMUNIDADE QUILOMBOLA,PARATERRA 1,,,,,,-14.6441,-43.9968,
31,MINAS GERAIS,MG,3139300,Manga,4715,1,3139300047151,COMUNIDADE QUILOMBOLA,PARATERRA 2,,,,,,-14.6363,-44.0169,
31,MINAS GERAIS,MG,3139300,Manga,4716,1,3139300047161,COMUNIDADE QUILOMBOLA,PARATERRA 3,,,,,,-14.6411,-44.0086,
31,MINAS GERAIS,MG,3170909,Varzelândia,4717,1,3170909047171,COMUNIDADE QUILOMBOLA,PARATERRA I,16,COMUNIDADE QUILOMBOLA PARA TERRA I,229,BREJO DOS CRIOULOS,,-15.7841,-43.8163,
31,MINAS GERAIS,MG,3149150,Pedras de Maria da Cruz,4728,1,3149150047281,COMUNIDADE QUILOMBOLA,PASSAGEM,,,,,,-15.5050,-44.3569,
31,MINAS GERAIS,MG,3135209,Januária,4730,1,3135209047301,COMUNIDADE QUILOMBOLA,PASSAGEM,,,,,,-15.4554,-44.3552,
31,MINAS GERAIS,MG,3126505,Francisco Badaró,4732,1,3126505047321,COMUNIDADE QUILOMBOLA,PASSAGEM,,,,,01420.002150/2012-11,-16.9928,-42.3582,
31,MINAS GERAIS,MG,3170008,Ubaí,4733,1,3170008047331,COMUNIDADE QUILOMBOLA,PASSAGEM BRANCA,,,,,,-16.3902,-44.8468,
31,MINAS GERAIS,MG,3150802,Piranga,4741,1,3150802047411,COMUNIDADE QUILOMBOLA,PASSARINHO,17,COMUNIDADE QUILOMBOLA NA TENDA,,,,-20.7195,-43.2720,
31,MINAS GERAIS,MG,3117836,Cônego Marinho,4749,2,3117836047492,COMUNIDADE QUILOMBOLA,PASTA CAVALO,,,,,01420.009927/2012-79,-15.4320,-44.3555,
31,MINAS GERAIS,MG,3117836,Cônego Marinho,4749,1,3117836047491,COMUNIDADE QUILOMBOLA,PASTA CAVALO,9,COMUNIDADE QUILOMBOLA PASTA CAVALO,,,01420.009927/2012-79,-15.4367,-44.3507,
31,MINAS GERAIS,MG,3141801,Minas Novas,4767,1,3141801047671,COMUNIDADE QUILOMBOLA,PAU D’ÓLEO,,,,,,-17.2158,-42.5891,
31,MINAS GERAIS,MG,3141801,Minas Novas,4767,2,3141801047672,COMUNIDADE QUILOMBOLA,PAU D’ÓLEO,,,,,,-17.2271,-42.5908,
31,MINAS GERAIS,MG,3135209,Januária,4780,1,3135209047801,COMUNIDADE QUILOMBOLA,PAU D'ÓLEO,,,,,,-15.5951,-44.4884,
31,MINAS GERAIS,MG,3135209,Januária,4780,2,3135209047802,COMUNIDADE QUILOMBOLA,PAU D'ÓLEO,,,,,01420.102317/2019-10,-15.5861,-44.4760,
31,MINAS GERAIS,MG,3140852,Matias Cardoso,4793,1,3140852047931,COMUNIDADE QUILOMBOLA,PAU PRETO,,,,,,-14.8501,-43.9173,
31,MINAS GERAIS,MG,3135209,Januária,4811,2,3135209048112,COMUNIDADE QUILOMBOLA,PÉ DA SERRA,,,,,01420.004783/2012-64,-15.4319,-44.4115,
31,MINAS GERAIS,MG,3135209,Januária,4811,1,3135209048111,COMUNIDADE QUILOMBOLA,PÉ DA SERRA,30,COMUNIDADE QUILOMBOLA PÉ DA SERRA,,,01420.004783/2012-64,-15.4305,-44.4196,
31,MINAS GERAIS,MG,3123106,Dores de Guanhães,4823,1,3123106048231,COMUNIDADE QUILOMBOLA,PEÃO,10,COMUNIDADE QUILOMBOLA PEÃO,,,01420.005733/2017-17,-19.0505,-43.0080,
31,MINAS GERAIS,MG,3135100,Janaúba,4853,1,3135100048531,COMUNIDADE QUILOMBOLA,PEDRA PRETA,,,,,,-15.8176,-43.3146,
31,MINAS GERAIS,MG,3139300,Manga,4854,1,3139300048541,COMUNIDADE QUILOMBOLA,PEDRA PRETA,16,COMUNIDADE QUILOMBOLA PEDRA PRETA,,,01420.002073/2005-71,-14.5977,-44.1473,
31,MINAS GERAIS,MG,3141801,Minas Novas,4855,1,3141801048551,COMUNIDADE QUILOMBOLA,PEDRA PRETA,30,COMUNIDADE QUILOMBOLA PEDRA PRETA,,,01420.100387/2023-10,-17.4057,-42.2410,
31,MINAS GERAIS,MG,3150802,Piranga,4866,1,3150802048661,COMUNIDADE QUILOMBOLA,PEDREIRA,14,COMUNIDADE QUILOMBOLA NA PEDREIRA,,,,-20.7323,-43.2710,
31,MINAS GERAIS,MG,3171600,Virgem da Lapa,4881,1,3171600048811,COMUNIDADE QUILOMBOLA,PEGA,18,COMUNIDADE QUILOMBOLA PEGA,,,01420.001526/2008-94,-16.8586,-42.3466,
31,MINAS GERAIS,MG,3154507,Riacho dos Machados,4883,1,3154507048831,COMUNIDADE QUILOMBOLA,PEIXE BRAVO,6,COMUNIDADE QUILOMBOLA PEIXE BRAVO,,,01420.002394/2008-18,-16.1313,-42.7164,
31,MINAS GERAIS,MG,3155603,Rio Pardo de Minas,4884,1,3155603048841,COMUNIDADE QUILOMBOLA,PEIXE BRAVO II,,,,,,-16.1292,-42.7057,
31,MINAS GERAIS,MG,3161106,São Francisco,4888,1,3161106048881,COMUNIDADE QUILOMBOLA,PENA BRANCA,,,,,01420.100240/2023-20,-15.9458,-44.8403,
31,MINAS GERAIS,MG,3100500,Açucena,4889,1,3100500048891,COMUNIDADE QUILOMBOLA,PENHA,18,COMUNIDADE PENHA DO ARAMIRIM,,,,-18.9427,-42.4545,
31,MINAS GERAIS,MG,3140605,Materlândia,4896,1,3140605048961,COMUNIDADE QUILOMBOLA,PEREIRA,,,,,,-18.4206,-42.9315,
31,MINAS GERAIS,MG,3160207,Santo Antônio do Itambé,4919,1,3160207049191,COMUNIDADE QUILOMBOLA,PEROBAS,5,COMUNIDADES QUILOMBOLA QUEIMADAS E PEROBAS,,,,-18.5097,-43.3642,
31,MINAS GERAIS,MG,3142908,Monte Azul,4927,1,3142908049271,COMUNIDADE QUILOMBOLA,PESQUEIRO,,,,,01420.012492/2013-21,-15.1810,-43.1330,
31,MINAS GERAIS,MG,3146552,Pai Pedro,4932,1,3146552049321,COMUNIDADE QUILOMBOLA,PICADAS,6,PICADA,201,GURUTUBA,,-15.1616,-43.3095,
31,MINAS GERAIS,MG,3106507,Berilo,4945,1,3106507049451,COMUNIDADE QUILOMBOLA,PIEDADE,,,,,,-16.7856,-42.4468,
31,MINAS GERAIS,MG,3145877,Orizânia,4955,1,3145877049551,COMUNIDADE QUILOMBOLA,PIMENTA,,,,,01420.100759/2023-16,-20.4898,-42.2190,
31,MINAS GERAIS,MG,3149309,Pedro Leopoldo,4960,2,3149309049602,COMUNIDADE QUILOMBOLA,PIMENTEL,,,533,PIMENTEL,,-19.6522,-44.0853,
31,MINAS GERAIS,MG,3149309,Pedro Leopoldo,4960,3,3149309049603,COMUNIDADE QUILOMBOLA,PIMENTEL,,,533,PIMENTEL,,-19.6407,-44.0902,
31,MINAS GERAIS,MG,3149309,Pedro Leopoldo,4960,1,3149309049601,COMUNIDADE QUILOMBOLA,PIMENTEL,9,COMUNIDADE QUILOMBOLA POVOADO DE PIMENTEL,533,PIMENTEL,01420.000721/2010-11,-19.6385,-44.0832,
31,MINAS GERAIS,MG,3121605,Diamantina,4968,1,3121605049681,COMUNIDADE QUILOMBOLA,PINHEIRO,,,,,,-18.2369,-43.6137,
31,MINAS GERAIS,MG,3157807,Santa Luzia,4970,1,3157807049701,COMUNIDADE QUILOMBOLA,PINHÕES,,,,,01420.001091/2017-79,-19.7080,-43.8067,
31,MINAS GERAIS,MG,3116803,Coluna,4996,1,3116803049961,COMUNIDADE QUILOMBOLA,PITANGUEIRAS,24,COMUNIDADE QUILOMBOLA PITANGUEIRAS,,,01420.000192/2010-56,-18.3615,-42.8414,
31,MINAS GERAIS,MG,3135209,Januária,5005,2,3135209050052,COMUNIDADE QUILOMBOLA,PITOMBEIRAS,,,,,01420.004761/2012-02,-15.4643,-44.3724,
31,MINAS GERAIS,MG,3135209,Januária,5005,1,3135209050051,COMUNIDADE QUILOMBOLA,PITOMBEIRAS,32,COMUNIDADE QUILOMBOLA PITOMBEIRAS,,,01420.004761/2012-02,-15.1087,-44.3935,
31,MINAS GERAIS,MG,3158003,Santa Maria de Itabira,5016,1,3158003050161,COMUNIDADE QUILOMBOLA,POÇÃO,,,,,,-19.4534,-43.1163,
31,MINAS GERAIS,MG,3126703,Francisco Sá,5020,1,3126703050201,COMUNIDADE QUILOMBOLA,POCINHOS,15,COMUNIDADE QUILOMBOLA POCINHOS,,,,-16.1837,-43.4479,
31,MINAS GERAIS,MG,3126703,Francisco Sá,5020,2,3126703050202,COMUNIDADE QUILOMBOLA,POCINHOS,,,,,01420.001244/2006-25,-16.1719,-43.4497,
31,MINAS GERAIS,MG,3156502,Rubelita,5026,1,3156502050261,COMUNIDADE QUILOMBOLA,POÇO D'ANTAS,,,,,,-16.3121,-42.1006,
31,MINAS GERAIS,MG,3167103,Serro,5033,1,3167103050331,COMUNIDADE QUILOMBOLA,POÇO DE COLÔNIA,17,COMUNIDADE QUILOMBOLA POÇO DE COLÔNIA,,,,-18.4644,-43.5443,
31,MINAS GERAIS,MG,3116100,Chapada do Norte,5048,3,3116100050483,COMUNIDADE QUILOMBOLA,POÇÕES,,,,,,-17.0228,-42.6489,
31,MINAS GERAIS,MG,3115474,Catuti,5049,1,3115474050491,COMUNIDADE QUILOMBOLA,POÇÕES,10,COMUNIDADE QUILOMBOLA POÇÕES,,,,-15.2564,-43.1786,
31,MINAS GERAIS,MG,3142908,Monte Azul,5050,1,3142908050501,COMUNIDADE QUILOMBOLA,POÇÕES,8,COMUNIDADE QUILOMBOLA POÇÕES,,,,-15.2262,-43.1981,
31,MINAS GERAIS,MG,3116100,Chapada do Norte,5048,2,3116100050482,COMUNIDADE QUILOMBOLA,POÇÕES,,,,,01420.001699/2010-27,-17.0215,-42.6461,
31,MINAS GERAIS,MG,3126703,Francisco Sá,5052,1,3126703050521,COMUNIDADE QUILOMBOLA,POÇÕES,11,COMUNIDADE QUILOMBOLA POÇÕES,,,01420.001244/2006-25,-16.2114,-43.4170,
31,MINAS GERAIS,MG,3126703,Francisco Sá,5052,2,3126703050522,COMUNIDADE QUILOMBOLA,POÇÕES,16,COMUNIDADE QUILOMBOLA POÇÕES 2,,,01420.001244/2006-25,-16.2037,-43.4291,
